6.61849442e-01	4.39777991e-01	9.67126052e-01	5.81299976e-01	3.74487650e-01	9.22488583e-01	2.98767764e-01	4.43155797e-01	9.99801440e-01	5.10382125e-01	7.80624645e-01	9.92177956e-01	8.70798639e-01	5.40465093e-01	4.47193288e-01	5.31773631e-01	6.44870757e-01	8.27573508e-01	7.62897238e-01	2.16617296e-01	5.26611676e-01	4.64369240e-01	1.78755778e-01	8.54277588e-01	5.92942675e-01	8.41134901e-01	3.87226604e-01	1.86786364e-01	6.24965941e-01	2.61113532e-01	3.33344245e+05
1.33714218e-01	1.61243882e-02	2.93837295e-01	2.39367701e-01	5.83203790e-01	5.03646657e-01	2.34324126e-01	9.71188689e-01	8.75128830e-01	8.34178283e-01	4.53912602e-01	4.82233312e-01	2.63879832e-02	9.84246645e-01	3.48224500e-01	5.10244897e-01	1.19414643e-01	4.00165532e-01	3.95646082e-01	4.10273406e-01	2.46554945e-01	5.64796791e-01	4.34901666e-02	2.35811852e-01	2.52397730e-01	7.24601633e-01	4.64819619e-01	8.39763499e-01	4.13866793e-01	8.29429540e-01	4.12090946e+05
9.04002294e-01	8.10134398e-01	1.41193137e-02	1.93388140e-01	5.15812946e-01	4.64816881e-01	2.46257841e-01	3.23670736e-02	1.88924173e-02	3.51337324e-01	8.00451341e-01	1.67997314e-01	1.50880280e-01	4.48877948e-01	3.16395261e-03	4.05927456e-01	7.58796673e-01	6.37737646e-01	2.02410150e-02	9.24398958e-01	3.00849920e-01	4.15819019e-01	3.07296515e-01	4.42055638e-02	1.69473899e-02	1.19912564e-01	5.28887831e-01	9.87895290e-01	8.65516397e-01	2.41378907e-01	3.22170822e+05
3.59049886e-01	4.76981512e-01	8.88895513e-01	1.69329561e-01	7.96104291e-01	3.60097521e-01	8.59427355e-01	9.79261547e-01	1.36269030e-01	4.53180983e-01	7.87300298e-01	1.88672104e-01	4.53989821e-01	1.01305200e-01	6.33884746e-01	9.13826511e-01	9.33905745e-02	4.60719026e-01	3.49249791e-01	2.99673513e-01	2.28138207e-01	6.90409361e-01	6.94565097e-01	2.30793522e-01	4.69831880e-01	9.43328614e-01	5.96273414e-01	2.02678316e-01	3.93478917e-01	1.15173058e-01	3.14353870e+05
4.91632289e-01	3.30385048e-01	4.77063908e-01	1.03085062e-01	7.18382302e-01	7.22085815e-02	6.51002090e-01	8.77771671e-01	3.81694768e-01	2.53436422e-01	1.06079962e-01	6.36957554e-01	1.80547641e-01	8.02853961e-01	6.56861134e-01	9.64135728e-02	8.18519334e-01	9.69315359e-01	9.37064453e-01	8.92411828e-01	8.50766084e-01	4.66491554e-01	7.04006101e-01	8.13691845e-01	7.79161060e-01	2.21249870e-01	8.39477378e-01	5.26848311e-01	7.90818245e-01	6.39609213e-01	4.43652914e+05
2.76592997e-01	6.30109260e-02	4.92933289e-02	1.69503115e-02	2.75514242e-01	3.33050242e-01	4.60773931e-01	7.56421973e-01	1.51301598e-01	1.88094417e-01	9.61567396e-01	8.58972991e-01	5.71816130e-01	4.39827847e-01	3.31730566e-01	6.16196984e-01	7.18052527e-01	6.58313193e-01	7.97497089e-01	2.41441342e-01	6.91202271e-01	8.46774799e-01	6.05850372e-01	4.28023513e-01	6.64871521e-01	8.09804294e-01	9.24641675e-01	6.73920205e-01	7.31673056e-01	9.23306760e-01	5.54410005e+05
2.45173809e-01	4.35696218e-01	8.45570193e-01	6.72309928e-01	5.20772911e-01	7.98640843e-01	3.84218223e-01	5.31750139e-01	7.99233179e-01	6.85469364e-01	4.65939276e-01	8.10726834e-01	9.78251044e-01	6.90798024e-02	1.50293829e-01	2.04229442e-01	4.64443362e-01	2.83971044e-01	9.31654909e-01	4.80018633e-01	5.89686217e-01	6.32356664e-01	3.78803964e-01	7.85249423e-01	5.24415246e-01	3.10109958e-01	7.72540270e-01	6.09295945e-02	2.99416937e-01	2.12741705e-03	2.22815722e+05
5.41888789e-01	5.59061265e-01	7.72251871e-01	3.88721895e-01	6.35486198e-01	1.31215654e-01	6.70594207e-01	5.51612895e-01	5.62198379e-01	1.66057112e-01	2.14323001e-01	6.11210803e-01	1.28301979e-01	5.98659343e-02	1.23540072e-02	1.13188196e-01	8.05575784e-01	8.57345403e-01	2.28934433e-02	5.49915996e-01	8.05067010e-01	9.50957070e-02	4.49843160e-01	4.05136735e-01	2.85925373e-01	3.26176725e-01	6.97046238e-01	6.35883593e-01	7.76130519e-01	2.06557986e-01	3.42570091e+05
2.64108244e-01	1.29512320e-01	2.74900821e-01	8.47402725e-01	9.28963208e-01	3.76141453e-01	4.13247792e-01	7.66247895e-01	1.84685016e-01	5.90383374e-01	6.72805493e-01	4.75408388e-01	5.12990560e-01	5.37013734e-01	8.97783746e-01	8.39731643e-01	4.27454147e-01	1.81281353e-01	5.72217356e-01	6.71857654e-01	8.98854290e-02	3.91560484e-01	9.50719436e-01	9.52100188e-01	6.80507629e-01	9.77637718e-01	3.65090044e-01	8.72919351e-02	4.30425188e-01	1.93302898e-01	3.11311962e+05
7.65722649e-01	4.87240940e-01	4.44811217e-01	7.30840578e-01	4.88391190e-01	1.27792084e-02	3.78200709e-01	6.14525103e-01	6.14317685e-01	2.25848783e-01	3.63982571e-01	8.86202266e-02	4.61250856e-01	8.42884472e-01	4.96514214e-01	2.11484033e-01	5.00487346e-01	8.59866191e-01	5.48818812e-01	5.80184314e-01	6.96635690e-01	3.63552781e-01	5.86423308e-01	3.56616160e-01	6.43456012e-01	7.79947435e-01	2.73524664e-01	5.69470153e-01	6.01241651e-01	4.46330638e-02	3.34919048e+05
4.57579037e-01	6.30677974e-01	1.78247205e-01	6.27055121e-01	9.25163809e-01	5.68194798e-01	2.02037576e-01	7.57855714e-02	2.75229425e-01	6.76124842e-01	1.24976942e-01	7.41883948e-01	6.33594119e-01	1.11295742e-01	5.41089399e-01	5.63318356e-01	8.26840177e-02	9.16998245e-02	4.47489467e-01	4.35935286e-01	3.66298448e-01	7.56412627e-02	2.68061024e-01	9.23919618e-01	5.37279918e-01	3.33707972e-01	6.48639284e-01	6.97198156e-01	6.06647783e-01	8.01083305e-01	4.25145426e+05
7.22137561e-01	3.37656763e-02	8.43052681e-01	1.31334930e-01	3.69296450e-01	2.24651397e-01	3.12326374e-01	2.90967049e-01	3.02537627e-01	7.85558970e-01	2.03567929e-01	1.97045043e-01	7.50750680e-01	7.03091198e-01	9.09983254e-01	4.49547297e-01	8.73028082e-01	6.50678761e-01	9.80546944e-01	7.90345370e-01	7.85521410e-01	9.81376340e-01	9.32910289e-01	3.07029158e-01	5.88462492e-02	8.56710018e-01	4.59564937e-01	9.37662311e-01	6.96741602e-01	4.16487429e-01	3.97489222e+05
2.71352220e-01	2.09850985e-01	1.81403124e-01	6.67684653e-01	2.40435488e-01	2.04925085e-01	4.68876891e-01	7.00003066e-02	9.87408569e-01	3.44380150e-01	5.08675185e-01	9.93143726e-01	3.23647057e-01	6.86688020e-01	6.90608946e-01	9.46614641e-01	2.43816797e-01	8.87501918e-01	6.26484822e-02	2.35233664e-01	6.01870707e-01	9.01532576e-01	9.72653889e-01	4.81667616e-01	5.40244029e-01	2.44449692e-01	8.65053482e-01	5.90845614e-01	6.60855673e-01	8.61130768e-01	4.40658178e+05
2.59230200e-01	6.81504063e-01	2.46101856e-01	4.04387967e-02	8.51144474e-01	1.81945723e-01	8.29343141e-01	6.73991347e-01	2.88295666e-01	4.99445267e-02	7.71406992e-01	5.61917131e-01	6.90330259e-01	3.96914904e-01	5.07508492e-02	3.86518287e-01	4.61574957e-01	8.55499607e-02	8.07820220e-01	5.64951930e-01	1.23620172e-01	7.01780981e-01	8.55998728e-02	3.91295518e-01	7.15192519e-01	2.92107504e-01	9.79625420e-01	8.58593697e-01	8.07600449e-02	6.51729729e-01	4.17619625e+05
9.15080367e-01	1.36073827e-01	5.17762270e-01	9.89173650e-01	6.14477038e-01	4.25656153e-02	2.94061025e-01	3.81499769e-01	3.86777099e-01	6.58056779e-01	1.87506240e-01	2.82140252e-01	7.34317941e-01	1.29074424e-01	2.84865669e-01	4.74856995e-01	3.10748332e-01	6.25222217e-01	1.83345483e-01	9.09893773e-01	4.54769798e-01	2.42443890e-01	6.70810019e-01	3.84236422e-01	9.09142766e-01	1.70418195e-01	3.90291456e-02	1.42415904e-01	9.18517160e-01	9.82104581e-01	3.64187448e+05
2.27128966e-01	8.40244122e-02	2.47896275e-01	7.84745874e-01	5.36496449e-01	6.23262588e-01	7.46827674e-02	4.78231492e-01	2.06552946e-01	8.99555660e-01	8.69286275e-01	1.16851535e-01	4.11661482e-01	8.00702360e-01	6.25335625e-01	9.97185310e-01	5.36829526e-01	8.49021527e-01	8.89351196e-01	7.53641647e-01	2.79063748e-01	7.88546634e-01	3.51124755e-01	2.27320649e-01	9.72743712e-02	3.76532946e-01	2.06872821e-01	4.69344054e-01	8.29576739e-01	6.89008218e-01	3.05618302e+05
1.29065338e-01	1.49229609e-01	9.36620891e-01	7.03360162e-02	9.92702967e-01	3.72374503e-01	9.30884359e-01	8.97476036e-01	8.50313075e-01	3.16598902e-01	8.03358349e-01	6.05691525e-01	2.38025965e-01	2.63598950e-01	8.03673837e-01	4.00346855e-01	5.52043067e-01	7.04993757e-01	9.83353510e-01	3.74621061e-01	4.13097463e-01	9.97645055e-01	6.09031693e-01	8.10493367e-01	1.83945052e-01	6.07653081e-01	6.24089148e-01	5.68257715e-01	4.86556589e-01	9.34598366e-01	3.94177134e+05
2.99296886e-01	2.75774595e-01	5.47116825e-01	1.19736975e-01	4.75779746e-01	2.21719246e-01	2.25706363e-01	3.51558716e-01	8.13616748e-01	5.75327705e-01	8.15529140e-01	7.28839476e-01	3.06542993e-01	8.74126988e-01	7.88124691e-01	7.27312673e-01	1.44818969e-01	3.18176566e-01	6.61625880e-01	9.64862583e-01	3.07180466e-01	8.76589544e-01	4.85857879e-01	9.50122855e-02	4.64509053e-01	7.81995260e-01	4.50768610e-01	3.68469878e-02	9.02454540e-01	3.84660036e-01	3.50573434e+05
6.39734753e-01	6.20106680e-01	8.72764876e-01	6.78883219e-01	5.41204302e-01	3.69393656e-01	1.00588348e-01	4.89453763e-02	4.48815809e-01	7.45139328e-02	4.37945259e-01	1.86825082e-01	7.47856077e-01	9.25709227e-02	2.74961596e-01	8.86382862e-01	8.03163002e-01	4.06060761e-01	5.82574170e-01	5.54130342e-01	4.63471440e-01	3.70263182e-01	9.15449477e-01	2.41901626e-03	1.02074801e-01	5.79882026e-02	4.10986958e-01	7.52983012e-01	1.49160781e-01	8.14161661e-01	2.60067083e+05
1.71510372e-01	6.16853075e-01	8.68519176e-01	3.09155446e-01	4.60216527e-01	7.16153730e-01	8.04300121e-01	3.39564523e-01	1.81436238e-01	9.37314598e-01	6.04101281e-01	1.19808738e-01	2.40632819e-01	2.91941234e-01	3.12782186e-01	1.72217310e-01	5.41448817e-02	8.68651391e-01	1.23605516e-01	1.95274004e-01	2.07493519e-01	9.68949956e-01	9.41465633e-01	3.85858518e-01	7.15314988e-01	8.07779075e-01	2.57918193e-01	3.25356885e-01	3.14281143e-01	5.48847736e-01	3.47333273e+05
3.98262145e-01	6.41736593e-01	1.21517098e-01	6.37616441e-01	2.99926290e-01	2.45881613e-01	5.19369786e-01	4.64306478e-01	3.12153710e-03	4.11779843e-01	5.24666145e-02	7.46964213e-01	8.59057497e-02	7.58427549e-01	8.12697179e-01	2.11860191e-01	5.71515613e-02	2.11920352e-01	7.38212765e-01	3.38436466e-01	5.07103901e-01	5.15157699e-01	2.03044850e-01	7.18857077e-01	2.05950229e-01	1.90626914e-01	5.42040821e-01	3.05494175e-01	3.29197768e-01	3.22131192e-01	2.14277299e+05
4.25431651e-01	3.05576576e-01	8.27703253e-01	8.19834571e-01	1.72888042e-01	1.62514388e-02	8.89819584e-01	2.15747285e-01	7.55100442e-02	6.93355597e-01	9.97534453e-01	4.37549759e-01	5.22028832e-01	8.85419758e-02	8.67608076e-01	7.83728719e-01	9.12470839e-01	4.26966039e-01	6.56683065e-01	1.82889791e-01	2.41145807e-01	2.68066402e-01	6.11650501e-01	4.45085197e-01	1.91836276e-01	2.72199223e-01	5.62235428e-01	3.87865706e-01	7.96606847e-01	8.80733781e-01	3.59108036e+05
4.65714691e-01	7.77952435e-01	2.61926045e-01	3.01179588e-02	5.23101310e-01	2.33064881e-01	4.54022686e-01	3.43384528e-01	8.62961230e-01	4.45340489e-01	6.84359152e-01	4.47844892e-01	9.90435486e-01	4.31542000e-01	2.12194670e-01	5.39587518e-01	7.23391845e-01	5.02075865e-01	5.20145632e-01	3.84319110e-01	8.36553982e-02	4.25583230e-01	4.05450943e-01	6.69079252e-01	9.49960061e-02	8.80958601e-01	8.73132114e-01	9.96462884e-01	3.98486452e-01	2.75361763e-02	3.77511791e+05
8.29177793e-01	4.57932290e-01	4.38806728e-01	7.45805634e-01	4.68934138e-01	2.70018895e-01	3.69547884e-01	7.68837633e-01	5.52147494e-01	7.19633120e-02	4.83467947e-02	2.44612752e-01	5.64205598e-01	5.49578508e-01	6.22014510e-01	7.34685325e-01	6.01240088e-02	4.51576875e-01	3.60650699e-01	6.35124183e-01	7.07194496e-01	7.35274658e-01	9.30545539e-01	2.39732435e-01	7.95444517e-02	8.40413340e-02	9.05079172e-01	1.40510178e-01	1.06635714e-01	8.31921106e-01	2.45759439e+05
4.85704300e-01	5.36202587e-01	8.95517314e-01	9.99060950e-01	1.66216083e-01	2.27554943e-01	5.45644004e-01	3.27879474e-01	1.25017372e-01	4.80952559e-01	8.29649107e-01	3.45775906e-01	6.78117656e-01	4.13931660e-01	6.41289322e-01	2.17980504e-01	3.04131034e-01	4.76750026e-01	2.25491567e-01	6.41882575e-01	2.70666006e-02	7.50173043e-01	1.17853586e-01	1.18149663e-01	3.09518162e-01	7.54687207e-01	1.95893297e-02	9.04816236e-02	2.47834866e-01	8.82383979e-01	2.66624712e+05
3.78704056e-01	7.90407238e-01	1.97283589e-02	8.54964968e-01	1.08039237e-01	3.24078907e-01	9.28925826e-01	2.32459836e-01	1.48052872e-02	4.98013858e-01	3.51301062e-01	1.11311870e-01	5.24747223e-01	9.51488175e-01	9.61073737e-01	8.69679378e-01	6.30847850e-01	1.05076603e-01	9.41439546e-01	5.61073081e-01	5.93512027e-02	2.89302377e-01	4.75492702e-01	5.22557507e-01	8.85305600e-01	9.06599690e-01	1.44769921e-01	9.14914207e-01	6.47102729e-01	1.12746618e-01	4.21108341e+05
6.71767752e-02	8.13349432e-01	1.97335485e-01	3.59483555e-01	7.03784375e-01	5.41435472e-01	3.04587115e-01	8.23482646e-01	2.12680638e-01	7.01603501e-01	4.01656553e-01	8.28101765e-01	3.17629393e-01	2.70840939e-01	6.09543253e-01	1.63872721e-01	4.75991806e-01	3.32623094e-01	2.15231374e-01	8.99242608e-01	9.64976871e-01	1.19480812e-01	3.54803483e-01	3.41759870e-01	6.05408099e-01	5.96407892e-01	2.80668618e-01	9.74732539e-02	2.08341522e-01	7.71367614e-01	2.94288719e+05
2.31487661e-01	1.99351975e-01	3.77935876e-01	4.93844744e-01	5.44099021e-01	9.67049606e-02	6.29297555e-01	1.95552193e-01	7.54921471e-01	6.40753772e-01	2.92795764e-01	1.91472012e-01	8.82352587e-01	9.51274085e-01	6.11569358e-01	8.28030976e-01	5.82818152e-01	4.14828239e-01	5.55445414e-01	9.00283422e-01	3.03727089e-02	1.51149402e-01	7.06084885e-01	9.16642290e-01	9.72499710e-01	9.74888020e-01	6.41073327e-01	2.06366392e-01	7.87915103e-01	5.91328157e-01	4.89323948e+05
5.23914382e-01	8.27113659e-01	6.27105748e-01	7.14667009e-01	2.69747510e-01	9.97029391e-01	1.06052666e-01	7.82886981e-01	7.20020704e-01	8.82127099e-01	9.73710738e-03	6.54533011e-01	9.58339541e-01	3.35905026e-01	3.51582994e-01	1.82513151e-01	1.04408241e-01	7.85056576e-02	3.64899037e-01	4.84213763e-01	3.19475944e-01	2.75359669e-01	2.35352209e-01	1.13428594e-02	1.52512296e-01	6.60449530e-01	6.93381883e-01	8.42544896e-01	4.77207343e-02	8.20248926e-01	3.78776023e+05
8.54610710e-01	4.72072182e-01	2.70150705e-01	6.48351326e-02	6.48570726e-01	3.43007037e-01	8.30204524e-01	2.70672076e-01	7.40746556e-01	8.40277748e-01	6.63326820e-01	7.35070019e-01	8.57415128e-01	5.75675218e-01	3.21976910e-01	4.19911475e-02	5.83510909e-01	5.87033211e-01	3.25181629e-01	8.81464806e-01	4.80092322e-01	7.19593824e-01	3.39010523e-01	2.10127002e-01	3.37005576e-01	5.71232552e-01	1.63100304e-01	1.63309420e-03	2.13605183e-02	6.10185731e-01	1.87200388e+05
9.32408740e-01	1.55145699e-01	7.09220120e-01	5.63414615e-01	2.12686937e-01	9.69378341e-01	1.23917438e-01	3.71204753e-01	3.77205187e-01	4.06271288e-01	2.27310094e-01	4.30114242e-01	7.56198404e-01	1.94889103e-01	8.60502720e-01	3.30540838e-01	1.55758911e-01	8.26361160e-01	9.20964424e-01	7.30342572e-01	7.51801590e-01	3.77497402e-01	4.02626750e-01	5.66072587e-01	4.26035613e-01	6.38857001e-01	2.88745645e-01	5.59330641e-01	9.52455032e-01	9.29287502e-01	4.41998300e+05
4.95195257e-01	6.67305212e-01	1.65070334e-01	8.95224706e-01	5.94514555e-01	3.43883946e-01	5.33627096e-01	5.70184581e-01	4.30473562e-01	1.98643637e-01	5.94579789e-01	3.86296893e-01	9.39421238e-02	3.18852722e-01	4.98321858e-01	5.19602753e-01	9.76135359e-01	6.22960192e-01	3.82224354e-01	8.04539097e-02	4.61069241e-01	5.11748145e-01	6.60722453e-02	9.42431870e-01	9.41356359e-01	3.71446701e-01	8.99621863e-01	9.70871502e-01	1.52220122e-01	3.74431872e-01	4.33135956e+05
9.81944250e-01	4.86056939e-01	6.05110385e-01	6.85319019e-01	1.92069954e-01	8.43759125e-01	8.73402486e-01	8.62816220e-02	9.28293502e-01	6.87504897e-01	1.09536335e-01	8.79076284e-01	9.93445003e-01	3.59393358e-03	1.93390150e-01	9.21353524e-01	1.27414248e-02	6.83179991e-02	1.96801440e-01	2.66222532e-02	6.77862525e-01	2.72628849e-01	7.87221021e-01	1.47301792e-01	1.29828548e-01	5.13599746e-01	8.81390018e-01	3.57166671e-01	5.62030353e-01	3.28328506e-01	3.26787968e+05
3.64021978e-01	1.78953371e-01	7.26700673e-02	2.61900069e-01	7.73298100e-01	8.56364371e-01	9.53916215e-01	8.48969776e-01	7.93955231e-02	3.87078828e-01	1.56993694e-01	6.21256418e-02	7.03821793e-01	7.04869568e-02	9.58535201e-03	6.25165969e-01	8.85251741e-01	5.65860600e-01	8.55525652e-01	8.40071017e-01	3.02469946e-01	5.78071523e-01	2.84774927e-01	7.83002974e-01	3.16313995e-02	6.98748235e-01	7.98453254e-01	8.47943609e-01	4.47085246e-01	9.11308019e-01	4.37816886e+05
3.19039686e-01	5.06967245e-01	1.11644674e-02	3.42039038e-01	5.68924768e-02	8.30978049e-01	1.69375129e-01	8.00944677e-01	1.40968541e-01	6.19684450e-01	2.34134847e-01	6.15361643e-01	8.99090915e-01	1.19719388e-01	7.92243840e-01	5.05187718e-02	9.62727352e-02	6.54040082e-01	3.96603829e-01	5.70694590e-01	4.97607884e-01	6.45986485e-01	7.23568924e-01	5.39974431e-01	3.74844884e-01	1.03972592e-01	1.88417559e-01	2.26832816e-01	7.00372985e-01	5.63622647e-01	2.43426039e+05
2.36331173e-01	4.66811072e-01	6.90635743e-01	5.07374640e-01	2.44194027e-01	1.04805738e-01	7.91007764e-01	4.44549720e-01	2.16603842e-01	7.60490332e-01	9.36844625e-01	3.66403396e-01	3.90984876e-01	5.17606437e-01	7.32268599e-01	4.26131261e-01	7.10291462e-01	6.90138368e-01	7.45257730e-01	9.51682894e-02	3.15191916e-01	4.43437297e-02	3.20938012e-01	2.00173812e-01	4.86428259e-01	5.44526484e-01	9.73182365e-01	8.51721857e-01	9.40121933e-01	2.43807235e-01	4.73197503e+05
2.24059548e-02	6.90598248e-01	8.11551430e-01	1.11745881e-01	4.01568804e-01	2.74808177e-01	2.74572163e-01	1.53773918e-02	1.76547879e-01	4.62288149e-01	6.34830668e-01	5.11786780e-01	2.44012887e-01	1.28943906e-02	6.73714071e-01	2.58228002e-01	9.08242740e-01	9.02098528e-01	4.24578072e-01	6.97932961e-01	6.74349446e-03	6.38727036e-01	6.06330466e-02	4.53270291e-01	7.73982275e-01	2.37389092e-01	6.58630052e-02	7.67362972e-01	9.13615412e-01	7.05683662e-01	4.04241574e+05
4.05929480e-01	2.07761132e-01	3.63294894e-01	3.00284625e-03	6.60776516e-01	7.20370937e-03	1.16506524e-01	9.91946761e-01	9.78942531e-01	1.24362782e-01	9.24373043e-02	8.70229609e-01	4.45205000e-01	4.89779582e-01	8.26578566e-01	4.36816771e-01	2.82131713e-01	2.45897680e-01	7.10267273e-01	3.58004663e-01	9.56037571e-02	2.86920942e-02	2.52543766e-01	6.73433824e-01	8.68360089e-01	4.27662385e-01	4.97419314e-01	5.82157115e-01	2.36286396e-01	4.57152571e-01	3.54983191e+05
2.14366648e-01	7.00344128e-01	1.46378748e-01	3.32629727e-01	2.48987254e-01	7.09909802e-01	5.89887288e-01	4.07275970e-01	7.84559066e-01	1.37964976e-01	6.59013434e-01	8.42887782e-01	3.48595237e-01	4.94454961e-01	5.07846179e-01	7.91936351e-01	4.96171871e-01	7.80533722e-01	8.14467970e-01	9.41013551e-01	5.03308029e-01	1.78507232e-01	2.17699279e-01	2.65930348e-01	5.49912673e-01	1.82133209e-01	7.08381654e-01	9.06745795e-01	3.59919276e-01	1.61207947e-01	3.26914133e+05
9.62473038e-01	2.82277853e-01	3.98891329e-01	2.71607024e-01	1.17525126e-01	7.36921899e-01	6.13970630e-01	6.63294455e-01	7.34516419e-01	1.16969518e-01	6.18620402e-01	1.54768223e-02	1.55507043e-02	1.55653413e-02	1.70056191e-01	1.25978923e-01	9.99481962e-02	4.28019700e-01	7.47088312e-01	4.68305677e-01	1.35395246e-01	9.54963378e-01	4.30348633e-01	6.28208333e-01	3.14174385e-01	5.99791874e-02	1.10788368e-01	9.22603393e-01	5.26948361e-01	4.60224433e-01	2.71288841e+05
