0.0 0.0 -6.78 -7.65 -8.52 0.0 0.0 0.0 4.16 3.95 3.73 3.5 0.0 0.0 0.0 0.0 0.0 3.28 3.8 3.69 3.14 0.0 0.0 -4.89 0.0 0.0 0.0 0.0 0.0 0.0
2.91 2.91 -5.71 -6.34 -7.4 -8.25 4.21 -7.87 4.34 4.12 4.37 4.27 -6.79 -7.4 4.06 3.83 -7.22 4.43 4.3 4.17 4.02 -5.91 3.2 2.97 0.64 0.0 0.0 0.12 0.0 0.0
0.0 0.0 -6.23 -7.6 -8.47 0.0 0.0 0.0 0.0 0.0 4.13 3.92 0.0 0.0 0.0 0.0 0.0 3.7 4.31 4.04 3.63 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.0 0.0 0.0 -6.39 -7.38 -8.46 0.0 0.0 0.0 4.13 4.26 3.96 0.0 0.0 0.0 0.0 0.0 3.58 4.43 4.17 3.87 0.0 0.0 -5.11 0.0 0.0 0.0 0.0 0.0 0.0
3.73 3.43 -5.18 -5.79 -6.39 -6.97 -7.55 4.47 4.24 4.01 3.86 3.51 3.27 3.04 2.82 -4.97 -5.58 3.32 3.09 2.86 2.65 -4.69 3.43 -4.85 0.33 0.0 0.0 0.26 0.0 0.0
3.63 3.59 -5.2 -5.81 -6.41 -6.99 -7.58 4.45 4.22 3.99 3.75 3.5 3.26 3.03 2.81 -5.01 -5.62 3.31 3.08 2.85 2.64 -4.72 3.59 -4.9 0.36 0.0 0.0 0.24 -0.0 0.0
3.44 3.35 -4.86 -5.43 -5.99 -6.55 -7.1 5.24 4.63 4.16 3.9 3.63 3.36 3.11 2.88 -4.18 -4.7 3.3 3.38 3.42 -3.89 3.41 -3.96 -4.52 0.0 0.0 0.0 0.56 0.0 0.0
0.0 0.0 -6.78 -7.65 -8.52 0.0 0.0 0.0 4.16 4.04 3.85 3.57 0.0 0.0 3.27 0.0 0.0 3.05 2.85 2.69 2.54 0.0 0.0 -5.11 0.0 0.0 0.0 0.0 0.0 0.0
